name,iata_code,iso_country,iso_region,municipality,type,scheduled_service,latitude_deg,longitude_deg
Lipetsk Airport,LPK,RU,RU-LIP,Lipetsk,medium_airport,yes,52.70280075073242,39.53779983520508
Voronezh International Airport,VOZ,RU,RU-VOR,Voronezh,large_airport,yes,51.813683,39.231711
Donskoye Airport,TBW,RU,RU-TAM,Tambov,medium_airport,no,52.806099,41.4828
Manumu Airport,UUU,PG,PG-CPM,Manumu,small_airport,no,-9.0746,147.5735
Vnukovo International Airport,VKO,RU,RU-MOW,Moscow,large_airport,yes,55.591499,37.261501
Ukhta Airport,UCT,RU,RU-KO,Ukhta,medium_airport,yes,63.566898,53.804699
Inta Airport,INA,RU,RU-KO,Inta,medium_airport,no,66.053372,60.105786
Pechora Airport,PEX,RU,RU-KO,Pechora,medium_airport,yes,65.121101,57.130798
Usinsk Airport,USK,RU,RU-KO,Usinsk,medium_airport,yes,66.0047,57.367199
Vorkuta Airport,VKT,RU,RU-KO,Vorkuta,medium_airport,yes,67.488602,63.993099
Ust-Tsylma Airport,UTS,RU,RU-KO,Ust-Tsylma,medium_airport,no,65.437294,52.200336
Syktyvkar Airport,SCW,RU,RU-KO,Syktyvkar,medium_airport,yes,61.64699935913086,50.84510040283203
Nizhny Novgorod / Strigino International Airport,GOJ,RU,RU-NIZ,Nizhny Novgorod,large_airport,yes,56.227351,43.785152
Bugulma Airport,UUA,RU,RU-TA,Bugulma,medium_airport,yes,54.641184,52.800229
Kazan International Airport,KZN,RU,RU-TA,Kazan,large_airport,yes,55.606201,49.278702
Begishevo Airport,NBC,RU,RU-TA,Nizhnekamsk,medium_airport,yes,55.564701,52.092499
Yoshkar-Ola Airport,JOK,RU,RU-ME,Yoshkar-Ola,medium_airport,no,56.7006,47.904701
Cheboksary Airport,CSY,RU,RU-CU,Cheboksary,medium_airport,yes,56.090302,47.347301
Ulyanovsk Baratayevka Airport,ULV,RU,RU-ULY,Ulyanovsk,large_airport,yes,54.268299,48.2267
Ulyanovsk Vostochny Airport,ULY,RU,RU-ULY,Cherdakly,medium_airport,yes,54.401001,48.8027
Orenburg Central Airport,REN,RU,RU-ORE,Orenburg,medium_airport,yes,51.792668,55.457229
Orsk Airport,OSW,RU,RU-ORE,Orsk,medium_airport,yes,51.072498,58.5956
Penza Airport,PEZ,RU,RU-PNZ,Penza,medium_airport,yes,53.110599517822266,45.02109909057617
Saransk International Airport,SKX,RU,RU-MO,Saransk,large_airport,yes,54.12513,45.212257
Balakovo Airport,BWO,RU,RU-SAR,Balakovo,medium_airport,yes,51.858299,47.745602
Gagarin International Airport,GSV,RU,RU-SAR,Saratov,large_airport,yes,51.712778,46.171111
Beloretsk Airport,BCX,RU,RU-BA,Beloretsk,small_airport,no,53.938389,58.340113
Oktyabrskiy Airport,OKT,RU,RU-TA,Kzyl-Yar,small_airport,no,54.439999,53.388302
Ufa International Airport,UFA,RU,RU-BA,Ufa,large_airport,yes,54.557498931885,55.874401092529
Kurumoch International Airport,KUF,RU,RU-SAM,Samara,large_airport,yes,53.504902,50.164299
Shahrisabz Southwest Airport,RBZ,UZ,UZ-QA,Shahrisabz,small_airport,no,39.030067,66.775825
Hope Bay Aerodrome,UZM,CA,CA-NU,Hope Bay,small_airport,no,68.156,-106.618
Urzhar Airport,UZR,KZ,KZ-ABA,Urzhar,small_airport,yes,47.09115,81.66521
"Rewa Airport, Chorhata, REWA",REW,IN,IN-MP,Rewa,medium_airport,yes,24.503401,81.220299
Diu Airport,DIU,IN,IN-DH,Diu,small_airport,yes,20.714185,70.921855
Gondia Airport,GDB,IN,IN-MM,Gondia,medium_airport,yes,21.526817,80.290347
Sardar Vallabh Patel International Airport,AMD,IN,IN-GJ,Ahmedabad,large_airport,yes,23.0772,72.634697
Akola Airport,AKD,IN,IN-MM,Akola,medium_airport,no,20.698931,77.056883
Aurangabad Airport,IXU,IN,IN-MM,Aurangabad,medium_airport,yes,19.862875,75.396312
Chhatrapati Shivaji Maharaj International Airport,BOM,IN,IN-MM,Mumbai,large_airport,yes,19.088699,72.867897
Bhuj Airport,BHJ,IN,IN-GJ,Bhuj,medium_airport,yes,23.2877998352,69.6701965332
Belagavi Airport,IXG,IN,IN-KA,Belgaum,medium_airport,yes,15.8593,74.618301
Vadodara International Airport,BDQ,IN,IN-GJ,Vadodara,large_airport,yes,22.336201,73.226303
Raja Bhoj International Airport,BHO,IN,IN-MP,Bhopal,large_airport,yes,23.2875,77.337402
Bhavnagar Airport,BHU,IN,IN-GJ,Bhavnagar,medium_airport,yes,21.752199173,72.1852035522
Daman Airport,NMB,IN,IN-DH,Daman,medium_airport,no,20.434401,72.843201
Guna Airport,GUX,IN,IN-MP,,small_airport,no,24.654699,77.347298
Hubballi Airport,HBX,IN,IN-KA,Hubballi,medium_airport,yes,15.361084,75.082096
Rajkot International Airport,HSR,IN,IN-GJ,Rajkot,large_airport,no,22.378824,71.039391
Devi Ahilya Bai Holkar International Airport,IDR,IN,IN-MP,Indore,large_airport,yes,22.721404,75.80051
Jabalpur Airport,JLR,IN,IN-MP,Jabalpur,medium_airport,yes,23.177799,80.052002
Jalgaon Airport,JLG,IN,IN-MM,Jalgaon,small_airport,yes,20.962678,75.627492
Jamnagar Airport,JGA,IN,IN-GJ,Jamnagar,medium_airport,yes,22.465499877929688,70.01260375976562
Kandla Airport,IXY,IN,IN-GJ,Kandla,medium_airport,yes,23.1127,70.100304
Khajuraho Airport,HJR,IN,IN-MP,Khajuraho,medium_airport,yes,24.8172,79.918602
Kolhapur Airport,KLH,IN,IN-MM,Kolhapur,medium_airport,yes,16.6647,74.289398
Keshod Airport,IXK,IN,IN-GJ,Keshod,medium_airport,yes,21.317101,70.270401
Murod Kond Airport,LTU,IN,IN-MM,Latur,medium_airport,yes,18.411501,76.464699
Nanded Airport,NDC,IN,IN-MM,Nanded,medium_airport,yes,19.1833,77.316704
Dr. Babasaheb Ambedkar International Airport,NAG,IN,IN-MM,Nagpur,large_airport,yes,21.092199,79.047203
Nashik International Airport,ISK,IN,IN-MM,Nashik,large_airport,yes,20.119101,73.912903
Pune International Airport,PNQ,IN,IN-MM,Pune,large_airport,yes,18.5821,73.919701
Porbandar Airport,PBD,IN,IN-GJ,Porbandar,medium_airport,yes,21.649524,69.656405
Ratnagiri Airport,RTC,IN,IN-MM,,medium_airport,no,17.013599,73.327797
Rajkot Airport,RAJ,IN,IN-GJ,Rajkot,medium_airport,no,22.3092,70.779503
Swami Vivekananda Airport,RPR,IN,IN-CT,Raipur,medium_airport,yes,21.180401,81.7388
Shirdi International Airport,SAG,IN,IN-MM,Kakadi,large_airport,yes,19.689211,74.373655
Solapur Airport,SSE,IN,IN-MM,Solapur,medium_airport,no,17.6280002594,75.93479919430001
Surat International Airport,STV,IN,IN-GJ,Surat,large_airport,yes,21.115531,72.743251
Maharana Pratap Airport,UDR,IN,IN-RJ,Udaipur,medium_airport,yes,24.617700576799997,73.89610290530001
Bandaranaike International Colombo Airport,CMB,LK,LK-1,Colombo,large_airport,yes,7.180759906768799,79.88410186767578
Anuradhapura Airport,ACJ,LK,LK-7,Anuradhapura,medium_airport,no,8.301542,80.42848
Batticaloa International Airport,BTC,LK,LK-5,Batticaloa,medium_airport,yes,7.705073,81.677163
Colombo Ratmalana International Airport,RML,LK,LK-1,Colombo,large_airport,yes,6.821638,79.885859
Ampara Airport,ADP,LK,LK-5,Ampara,medium_airport,no,7.336745,81.623869
Hingurakgoda Air Force Base,HIM,LK,LK-7,Polonnaruwa Town,medium_airport,no,8.04981,80.9814
Jaffna International Airport,JAF,LK,LK-4,Jaffna,large_airport,yes,9.79233,80.070099
Koggala Airport,KCT,LK,LK-3,Galle,medium_airport,yes,5.993680000305176,80.32029724121094
Katukurunda Air Force Base,KTY,LK,LK-1,Kalutara,small_airport,no,6.55212020874,79.9775009155
Sigiriya Air Force Base,GIU,LK,LK-2,Sigiriya,small_airport,no,7.95667,80.7285
China Bay Airport,TRR,LK,LK-5,Trincomalee,medium_airport,yes,8.539159,81.18128
Weerawila Airport,WRZ,LK,LK-3,Weerawila,small_airport,no,6.25449,81.235199
Mattala Rajapaksa International Airport,HRI,LK,LK-3,Mattala,large_airport,yes,6.283878,81.124163
Battambang Airport,BBM,KH,KH-2,Battambang,medium_airport,yes,13.0956,103.223999
Koh Kong Airport,KKZ,KH,KH-9,Krong Khemara Phoumin,small_airport,no,11.613397,102.997084
Mondulkiri Airport,MWV,KH,KH-11,Sen Monorom,small_airport,no,12.464562,107.188039
Phnom Penh International Airport,PNH,KH,KH-12,Phnom Penh (Pou Senchey),large_airport,no,11.547155,104.844699
Ratanakiri Airport,RBE,KH,KH-16,Ratanakiri,medium_airport,no,13.729999542236328,106.98699951171876
Siem Reap-Angkor International Airport,SAI,KH,KH-17,Siem Reap,large_airport,yes,13.36974,104.223831
Sihanouk International Airport,KOS,KH,KH-18,Preah Sihanouk,large_airport,yes,10.570557,103.632067
Krakor Airport,KZD,KH,KH-15,Krakor,small_airport,no,12.5385,104.1486
Macagua Airport,SFX,VE,VE-F,Ciudad Guayana,small_airport,no,8.2788,-62.6652
San Salvador de Paul Airport,SVV,VE,VE-F,San Salvador de Paul,small_airport,no,7.0,-62.0
El Tigre Airport,ELX,VE,VE-B,El Tigre,small_airport,no,8.833546,-64.20828
Azamgarh Airport,AZH,IN,IN-UP,Azamgarh,small_airport,no,26.153333,83.118333
Along Airport,IXV,IN,IN-AR,,medium_airport,no,28.17530059814453,94.802001953125
Agartala - Maharaja Bir Bikram Airport,IXA,IN,IN-TR,Agartala,medium_airport,yes,23.886999,91.240402
Bagdogra Airport,IXB,IN,IN-WB,Siliguri,large_airport,yes,26.6812,88.328598
Balurghat Airport,RGH,IN,IN-WB,Balurghat,small_airport,no,25.2617,88.795601
Shillong Airport,SHL,IN,IN-ML,Shillong,medium_airport,yes,25.70359992980957,91.97869873046876
Lal Bahadur Shastri International Airport,VNS,IN,IN-UP,Varanasi,large_airport,yes,25.452171,82.862549
Biju Patnaik International Airport,BBI,IN,IN-OR,Bhubaneswar,large_airport,yes,20.251021,85.814747
Bilaspur Airport,PAB,IN,IN-CT,Bilaspur,medium_airport,yes,21.9884,82.111
Netaji Subhash Chandra Bose International Airport,CCU,IN,IN-WB,Kolkata,large_airport,yes,22.654012,88.44765
Cooch Behar Airport,COH,IN,IN-WB,Cooch Behar,small_airport,no,26.3305,89.467201
Chitrakoot Airport,CWK,IN,IN-UP,Chitrakoot,small_airport,no,25.167694,80.9358
Dhanbad Airport,DBD,IN,IN-BR,,medium_airport,no,23.834,86.425301
Kazi Nazrul Islam Airport,RDP,IN,IN-WB,Durgapur,medium_airport,yes,23.6225,87.243
Darbhanga Airport,DBR,IN,IN-BR,Darbhanga,medium_airport,yes,26.192801,85.916901
Deoghar Airport,DGH,IN,IN-JH,Deoghar,small_airport,yes,24.446842,86.704955
Daporijo Airport,DEP,IN,IN-AR,Daporijo,small_airport,no,27.985500335699996,94.22280120850002
Gorakhpur Airport,GOP,IN,IN-UP,Gorakhpur,medium_airport,yes,26.739700317399997,83.4496994019
Lokpriya Gopinath Bordoloi International Airport,GAU,IN,IN-AS,Guwahati,large_airport,yes,26.106654,91.585226
Gaya Airport,GAY,IN,IN-BR,Gaya,medium_airport,yes,24.744301,84.951202
Bir Tikendrajit International Airport,IMF,IN,IN-MN,Imphal,large_airport,yes,24.76,93.896698
Jharsuguda Airport,JRG,IN,IN-OR,,small_airport,yes,21.9135,84.0504
Jeypore Airport,PYB,IN,IN-OR,Jeypore,small_airport,no,18.879549,82.552478
Sonari Airport,IXW,IN,IN-JH,Jamshedpur,medium_airport,no,22.813706,86.168981
Jorhat Airport,JRH,IN,IN-AS,Jorhat,medium_airport,yes,26.730456,94.175416
Kushinagar International Airport,KBK,IN,IN-UP,Kushinagar,medium_airport,no,26.776534,83.889214
Kamalpur Airport,IXQ,IN,IN-TR,Manik Bhandar,small_airport,no,24.134325,91.810769
Kailashahar Airport,IXH,IN,IN-TR,Kailashahar,medium_airport,no,24.308657,92.00768
Silchar Airport,IXS,IN,IN-AS,Silchar,medium_airport,yes,24.9129009247,92.9786987305
Khowai Airport,IXN,IN,IN-TR,Khowai,small_airport,no,24.061899,91.603897
Lengpui Airport,AJL,IN,IN-MZ,Aizawl (Lengpui),medium_airport,yes,23.840599,92.619698
Lilabari North Lakhimpur Airport,IXI,IN,IN-AS,Lilabari,medium_airport,yes,27.295682,94.097266
Malda Airport,LDA,IN,IN-WB,Malda,small_airport,no,25.01018,88.126917
Dibrugarh Airport,DIB,IN,IN-AS,Dibrugarh,medium_airport,yes,27.4839000702,95.0168991089
Dimapur Airport,DMU,IN,IN-NL,Dimapur,medium_airport,yes,25.8838996887,93.7711029053
Muzaffarpur Airport,MZU,IN,IN-BR,Muzaffarpur,medium_airport,no,26.119101,85.313698
Pasighat Airport,IXT,IN,IN-AR,Pasighat,small_airport,no,28.064786,95.336952
Jay Prakash Narayan Airport,PAT,IN,IN-BR,Patna,medium_airport,yes,25.591299,85.087997
Birsa Munda Airport,IXR,IN,IN-JH,Ranchi,medium_airport,yes,23.314300537100003,85.3217010498
Rourkela Airport,RRK,IN,IN-OR,Rourkela,medium_airport,no,22.256571,84.815193
Rupsi Airport,RUP,IN,IN-AS,Rupsi,small_airport,no,26.141867,89.907892
Tezu Airport,TEI,IN,IN-AR,Tezu,small_airport,no,27.9412002563,96.1343994141
Tezpur Airport,TEZ,IN,IN-AS,,medium_airport,yes,26.7091007232666,92.78469848632812
Visakhapatnam International Airport,VTZ,IN,IN-AP,Visakhapatnam,large_airport,yes,17.723506,83.227729
Ziro Airport,ZER,IN,IN-AR,Ziro,medium_airport,no,27.588301,93.828102
Road Town Seaplane Base,RAD,VG,VG-U-A,Tortola,seaplane_base,no,18.418273,-64.617369
Barisal Airport,BZL,BD,BD-1,Barisal,medium_airport,yes,22.801001,90.301201
Cox's Bazar Airport,CXB,BD,BD-2,Cox's Bazar,medium_airport,yes,21.457517,91.963263
Comilla Airport,CLA,BD,BD-2,Comilla,small_airport,no,23.440133,91.188685
Shah Amanat International Airport,CGP,BD,BD-2,Chattogram (Chittagong),large_airport,yes,22.249599,91.813301
Hazrat Shahjalal International Airport,DAC,BD,BD-3,Dhaka,large_airport,yes,23.843347,90.397783
Ishurdi Airport,IRD,BD,BD-5,Ishurdi,medium_airport,no,24.1525,89.0494
Jessore Airport,JSR,BD,BD-4,Jashore (Jessore),medium_airport,yes,23.1838,89.160797
Shah Makhdum Airport,RJH,BD,BD-5,Rajshahi,medium_airport,yes,24.437201,88.616501
Saidpur Airport,SPD,BD,BD-5,Saidpur,medium_airport,yes,25.759199,88.908897
Thakurgaon Airport,TKR,BD,BD-5,Thakurgaon,small_airport,no,26.016378,88.402092
Shamshernagar Airport,ZHM,BD,BD-6,Shamshernagar,small_airport,no,24.398333,91.916944
Osmany International Airport,ZYL,BD,BD-6,Sylhet,large_airport,yes,24.963071,91.866903
Hong Kong International Airport,HKG,HK,HK-NT,Hong Kong,large_airport,yes,22.31184,113.914862
Shun Tak Heliport,HHP,HK,HK-HK,Central and Western,heliport,yes,22.288868,114.152369
Charlotte Amalie Harbor Seaplane Base,SPB,VI,VI-ST,Charlotte Amalie,seaplane_base,yes,18.338204,-64.939675
Christiansted Harbor Seaplane Base,SSB,VI,VI-SC,Christiansted,seaplane_base,yes,17.746797,-64.707828
Agra Airport / Agra Air Force Station,AGR,IN,IN-UP,Agra,medium_airport,yes,27.157975,77.961025
Aligarh Airport,HRH,IN,IN-UP,Aligarh,small_airport,yes,27.861437,78.145404
Prayagraj Airport,IXD,IN,IN-UP,Allahabad,medium_airport,yes,25.4401,81.733902
Sri Guru Ram Das Ji International Airport,ATQ,IN,IN-PB,Amritsar,large_airport,yes,31.7096,74.797302
Adampur Airport,AIP,IN,IN-PB,Adampur,small_airport,yes,31.4338,75.758797
Nal Airport,BKB,IN,IN-RJ,Bikaner,medium_airport,no,28.070601,73.207199
Kullu Manali Airport,KUU,IN,IN-HP,Bhuntar,medium_airport,yes,31.876699,77.154404
Bhatinda Air Force Station,BUP,IN,IN-PB,,medium_airport,no,30.2701,74.755798
Bareilly Air Force Station,BEK,IN,IN-UP,Bareilly,medium_airport,yes,28.4221,79.450798
Shaheed Bhagat Singh International Airport,IXC,IN,IN-CH,Chandigarh,large_airport,yes,30.6735,76.788498
Kanpur Airport,KNU,IN,IN-UP,Kanpur,medium_airport,yes,26.404301,80.410103
Dehradun Jolly Grant Airport,DED,IN,IN-UT,Dehradun (Jauligrant),medium_airport,yes,30.189243,78.176651
Indira Gandhi International Airport,DEL,IN,IN-DL,New Delhi,large_airport,yes,28.55563,77.09519
Hindon Airport / Hindon Air Force Station,HDO,IN,IN-UP,Ghaziabad,small_airport,yes,28.707701,77.358902
Kangra Airport,DHM,IN,IN-HP,Kangra,medium_airport,yes,32.164902,76.263018
Gwalior Airport,GWL,IN,IN-MP,Gwalior,medium_airport,yes,26.29330062866211,78.22779846191406
Maharaja Agrasen International Airport,HSS,IN,IN-HR,Hisar,large_airport,yes,29.186065,75.74142
Jodhpur Airport,JDH,IN,IN-RJ,Jodhpur,medium_airport,yes,26.251100540161133,73.04889678955078
Jaipur International Airport,JAI,IN,IN-RJ,Jaipur,large_airport,yes,26.8242,75.812202
Jaisalmer Airport,JSA,IN,IN-RJ,,medium_airport,yes,26.8887,70.864998
Jammu Airport,IXJ,IN,IN-JK,Jammu,medium_airport,yes,32.688849,74.838152
Kishangarh Airport Ajmer,KQH,IN,IN-RJ,Ajmer (Kishangarh),medium_airport,yes,26.591007,74.812956
Kota Airport,KTU,IN,IN-RJ,Kota,medium_airport,no,25.160200119,75.84559631350001
Ludhiana Airport,LUH,IN,IN-PB,,medium_airport,no,30.854700088500977,75.95259857177734
Leh Kushok Bakula Rimpochee Airport,IXL,IN,IN-LA,Leh,medium_airport,yes,34.135899,77.546501
Chaudhary Charan Singh International Airport,LKO,IN,IN-UP,Lucknow,large_airport,yes,26.760599,80.889297
Moradabad Airport,MZS,IN,IN-UP,Moradabad,medium_airport,yes,28.81746,78.92187
Pathankot Airport,IXP,IN,IN-PB,Pathankot,medium_airport,yes,32.233611,75.634444
Pantnagar Airport,PGH,IN,IN-UP,Pantnagar,medium_airport,yes,29.0334,79.473701
Shimla Airport,SLV,IN,IN-HP,Jubbarhatti,small_airport,no,31.0818,77.068001
Sarsawa Air Force Station,SWN,IN,IN-UP,Sherpur Naqeebpur,small_airport,no,29.994303,77.42456
Sheikh ul Alam International Airport,SXR,IN,IN-JK,Srinagar,large_airport,yes,33.987099,74.7742
Satna Airport,TNI,IN,IN-MP,,small_airport,no,24.56262,80.852927
Shravasti Airport,VSV,IN,IN-UP,Shravasti,small_airport,yes,27.499732,82.032927
Vivigani Airfield,VIV,PG,PG-MBA,Vivigani,small_airport,no,-9.30333333333,150.318888889
Gurue Airport,VJQ,MZ,MZ-Q,Gurue,small_airport,no,-15.5062,36.9904
Attopeu Airport,AOU,LA,LA-AT,Attopeu,small_airport,no,14.793056,107.045278
Ban Huoeisay Airport,HOE,LA,LA-BK,Huay Xai,small_airport,no,20.257299,100.436996
Luang Phabang International Airport,LPQ,LA,LA-LP,Luang Phabang,large_airport,yes,19.904273,102.167191
Luang Namtha Airport,LXG,LA,LA-LM,Luang Namtha,small_airport,yes,20.966999,101.400002
Oudomsay Airport,ODY,LA,LA-OU,Oudomsay,small_airport,yes,20.68269920349121,101.99400329589844
Pakse International Airport,PKZ,LA,LA-CH,Pakse,large_airport,yes,15.133973,105.779871
Sayaboury Airport,ZBY,LA,LA-XA,Sainyabuli,small_airport,no,19.2436,101.7093
Savannakhet Airport,ZVK,LA,LA-SV,,medium_airport,no,16.55660057067871,104.76000213623048
Sam Neua Airport,NEU,LA,LA-HO,,medium_airport,no,20.4184,104.067001
Salavan Airport,VNA,LA,LA-SL,Salavan,small_airport,no,15.709026,106.410937
Thakhek Airport,THK,LA,LA-KH,Thakhek,small_airport,no,17.377917,104.857378
Wattay International Airport,VTE,LA,LA-VT,Vientiane,large_airport,yes,17.985052,102.566692
Xieng Khouang Airport,XKH,LA,LA-XI,Xieng Khouang,small_airport,yes,19.450001,103.157997
Xienglom Airport,XIE,LA,LA-BK,Xienglom,small_airport,no,19.6203,100.815332
Aeropuerto Nacional Doctor Juan Plate,VMI,PY,PY-1,Puerto Vallemi,medium_airport,no,-22.159371,-57.942395
Macau International Airport,MFM,MO,MO-CAR,Nossa Senhora do Carmo,large_airport,yes,22.149599,113.592003
Long Thanh International Airport (Under Construction),LTH,VN,VN-SE,Ho Chi Minh City (Long Thanh),large_airport,no,10.772842,107.040596
Bajhang Airport,BJH,NP,NP-P7,Bajhang,small_airport,no,29.539,81.185402
Bhojpur Airport,BHP,NP,NP-P1,Bhojpur,small_airport,no,27.1474,87.050797
Baglung Airport,BGL,NP,NP-P4,Baglung,small_airport,no,28.212799,83.666298
Bharatpur Airport,BHR,NP,NP-P3,Bharatpur,small_airport,yes,27.678101,84.429398
Bajura Airport,BJU,NP,NP-P7,Bajura,small_airport,no,29.502001,81.668999
Baitadi Airport,BIT,NP,NP-P7,Baitadi,small_airport,no,29.463421,80.548968
Gautam Buddha International Airport,BWA,NP,NP-P5,Siddharthanagar (Bhairahawa),large_airport,yes,27.504591,83.414618
Bhadrapur Airport,BDP,NP,NP-P1,Bhadrapur,small_airport,yes,26.5708007812,88.07959747310001
Tulsipur Airport,DNP,NP,NP-P5,Dang,small_airport,no,28.111099,82.294197
Dhangarhi Airport,DHI,NP,NP-P7,Dhangarhi,small_airport,no,28.755283,80.583398
Darchula Airport,DAP,NP,NP-P7,Darchula,small_airport,no,29.668571,80.548199
Dolpa Airport,DOP,NP,NP-P6,Dolpa,small_airport,yes,28.985659,82.818703
Silgadi Doti Airport,SIH,NP,NP-P7,Silgadi Doti,small_airport,yes,29.262226,80.935968
Palungtar Airport,GKH,NP,NP-P4,Gorkha,small_airport,no,28.0385,84.4664
Jiri Airport,JIR,NP,NP-P3,Jiri,small_airport,no,27.626313,86.230581
Jumla Airport,JUM,NP,NP-P6,Jumla,small_airport,yes,29.2742,82.193298
Janakpur Airport,JKR,NP,NP-P2,Janakpur,medium_airport,yes,26.708799,85.922401
Jomsom Airport,JMO,NP,NP-P4,Jomsom,small_airport,yes,28.780426,83.723
Tribhuvan International Airport,KTM,NP,NP-P3,Kathmandu,large_airport,yes,27.6966,85.3591
Lamidanda Airport,LDN,NP,NP-P1,Lamidanda,small_airport,no,27.253099,86.669998
Lukla Airport,LUA,NP,NP-P1,Lukla,small_airport,yes,27.686768,86.729479
Langtang Airport,LTG,NP,NP-P3,Langtang,small_airport,no,28.200000762939453,85.58300018310547
Manang Airport,NGX,NP,NP-P4,Ngawal,small_airport,no,28.641399,84.089203
Meghauli Airport,MEY,NP,NP-P3,Meghauli,small_airport,no,27.5774,84.22875
Mahendranagar Airport,XMG,NP,NP-P7,Mahendranagar,small_airport,no,28.9632,80.147903
Nepalgunj Airport,KEP,NP,NP-P5,Nepalgunj,medium_airport,yes,28.1036,81.667
Pokhara Domestic Airport,PKR,NP,NP-P4,Pokhara,medium_airport,yes,28.200621,83.981203
Phaplu Airport,PPL,NP,NP-P1,Phaplu,small_airport,no,27.517752,86.585019
Rajbiraj Airport,RJB,NP,NP-P2,Rajbiraj,small_airport,no,26.510066,86.733902
Ramechhap Airport,RHP,NP,NP-P3,Ramechhap,small_airport,no,27.393999,86.061401
Rukum Chaurjahari Airport,RUK,NP,NP-P6,Rukumkot,small_airport,no,28.627001,82.194021
Rolpa Airport,RPA,NP,NP-P5,Rolpa,small_airport,no,28.267292,82.756496
Rumjatar Airport,RUM,NP,NP-P1,Rumjatar,small_airport,no,27.303499,86.5504
Syangboche Airport,SYH,NP,NP-P1,Namche Bazaar,small_airport,no,27.8112,86.7124
Simara Airport,SIF,NP,NP-P2,Simara,small_airport,yes,27.159803,84.980021
Surkhet Airport,SKH,NP,NP-P6,Surkhet,small_airport,yes,28.586,81.636002
Sanfebagar Airport,FEB,NP,NP-P7,Sanfebagar,small_airport,no,29.236629,81.215317
Simikot Airport,IMK,NP,NP-P6,Simikot,small_airport,yes,29.9711,81.818901
Taplejung Airport,TPJ,NP,NP-P1,Taplejung,medium_airport,yes,27.3509,87.69525
Tikapur Airport,TPU,NP,NP-P7,Tikapur,small_airport,no,28.5219,81.123
Tumling Tar Airport,TMI,NP,NP-P1,Tumling Tar,small_airport,yes,27.315001,87.193298
Biratnagar Airport,BIR,NP,NP-P1,Biratnagar,medium_airport,yes,26.48150062561035,87.26399993896484
Agatti Airport,AGX,IN,IN-LD,Agatti,medium_airport,yes,10.8237,72.176003
Bellary Airport,BEP,IN,IN-KA,Bellary,medium_airport,no,15.162799835205078,76.88279724121094
Kempegowda International Airport Bengaluru,BLR,IN,IN-KA,Bengaluru,large_airport,yes,13.1979,77.706299
Bidar Airport / Bidar Air Force Station,IXX,IN,IN-KA,Bidar,medium_airport,no,17.9081,77.487099
Vijayawada International Airport,VGA,IN,IN-AP,Vijayawada,large_airport,yes,16.530011,80.804888
Coimbatore International Airport,CJB,IN,IN-TN,Coimbatore,large_airport,yes,11.03,77.043404
Cochin International Airport,COK,IN,IN-KL,Kochi,large_airport,yes,10.151047,76.400838
Calicut International Airport,CCJ,IN,IN-KL,Calicut,large_airport,yes,11.135996,75.955152
Kadapa Airport,CDP,IN,IN-AP,Kadapa,medium_airport,yes,14.513154,78.769183
Car Nicobar Air Force Base,CBD,IN,IN-AN,IAF Camp,medium_airport,no,9.153056,92.819273
Manohar International Airport,GOX,IN,IN-GA,Mopa,large_airport,yes,15.744257,73.860625
Kalaburagi Airport,GBI,IN,IN-KA,Kalaburagi,small_airport,yes,17.308154,76.965246
Goa Dabolim International Airport,GOI,IN,IN-GA,Vasco da Gama,large_airport,yes,15.380062,73.833328
Rajiv Gandhi International Airport,HYD,IN,IN-TG,Hyderabad,large_airport,yes,17.231318,78.429855
Begumpet Airport,BPM,IN,IN-TG,Hyderabad,medium_airport,no,17.4531,78.467598
Jindal Vijaynagar Airport,VDY,IN,IN-KA,Toranagallu,small_airport,no,15.175921,76.63303
Kannur International Airport,CNN,IN,IN-KL,Kannur,large_airport,yes,11.916343,75.544979
Kurnool Airport,KJB,IN,IN-AP,Orvakal,medium_airport,yes,15.716288,78.16923
Madurai Airport,IXM,IN,IN-TN,Madurai,medium_airport,yes,9.83450984955,78.09339904790001
Mangaluru International Airport,IXE,IN,IN-KA,Mangaluru,large_airport,yes,12.95542,74.884934
Chennai International Airport,MAA,IN,IN-TN,Chennai,large_airport,yes,12.990005,80.169296
Mysore Airport,MYQ,IN,IN-KA,Mysore,medium_airport,yes,12.229751,76.653683
